runDt,postingDate,refDocNo,vndrNo,fundName,fundGroupDescr,efundDesc,amount,wait,debt,bond,total,bankNm,pmntStts,batchNo,mophId,mophDesc,budgetSource
2025-10-16,25681016,6807_OP_02,0000010670,กองทุนสร้างเสริมสุขภาพและป้องกันโรค,กองทุนสร้างเสริมสุขภาพและป้องกันโรค,บริการสร้างเสริมสุขภาพและป้องกันโรคสำหรับบริการพื้นฐาน (P&P BASIC SERVICE),688145,0,0,0,688145,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,4301020105.217,รายได้กองทุน UC - P&P แบบเหมาจ่ายต่อผู้มีสิทธิ,UC
2025-10-16,25681016,6807_OP_02,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,ปกป้องได้รับบริการนอกเครือจ่ายกรณีจำเป็น,121345.24,0,0,0,121345.24,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_OP_01(อุทธรณ์),0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,เพิ่มความมั่นใจเรื่องคุณภาพบริการ,84200,0,0,0,84200,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_OP_01(อุทธรณ์),0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,PROVIDER FINANCIAL RISK PROTECTION,1700,0,0,0,1700,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_OP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,กรณีที่ต้องบริหารแบบเฉพาะโรค,6500,0,0,0,6500,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_OP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,เพิ่มความมั่นใจเรื่องคุณภาพบริการ,6108904.81,0,0,0,6108904.81,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_OP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,ปกป้องได้รับบริการนอกเครือจ่ายกรณีจำเป็น,121783.72,0,0,0,121783.72,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_OP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,กรณีจำเป็นต้องกำกับการใช้บริการอย่างใกล้ชิด,78000,0,0,0,78000,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_OP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,PROVIDER FINANCIAL RISK PROTECTION,186035,0,0,0,186035,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_IP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,PROVIDER FINANCIAL RISK PROTECTION,11014845,0,0,0,11014845,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_IP_01,0000010670,กองทุนสร้างเสริมสุขภาพและป้องกันโรค,กองทุนสร้างเสริมสุขภาพและป้องกันโรค,บริการสร้างเสริมสุขภาพและป้องกันโรคสำหรับบริการพื้นฐาน (P&P BASIC SERVICE),46850,0,0,0,46850,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,4301020105.217,รายได้กองทุน UC - P&P แบบเหมาจ่ายต่อผู้มีสิทธิ,UC
2025-10-16,25681016,6807_IP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,เพิ่มความมั่นใจเรื่องคุณภาพบริการ,1607151.93,0,0,0,1607151.93,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,6807_IP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,ปกป้องได้รับบริการนอกเครือจ่ายกรณีจำเป็น,75853.38,0,0,0,75853.38,ธนาคารกรุงไทย จำกัด (มหาชน),P,3536E,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,DHEM6817060017,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,กรณีจำเป็นต้องกำกับการใช้บริการอย่างใกล้ชิด,1060227,0,0,0,1060227,ธนาคารกรุงไทย จำกัด (มหาชน),P,3515,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,DHEM6818070018,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,กรณีจำเป็นต้องกำกับการใช้บริการอย่างใกล้ชิด,769227.5,0,0,0,769227.5,ธนาคารกรุงไทย จำกัด (มหาชน),P,3514,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,HSCT6807,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,PROVIDER FINANCIAL RISK PROTECTION,500000,0,0,0,500000,ธนาคารกรุงไทย จำกัด (มหาชน),P,3508,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-16,25681016,HSCT6808,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,PROVIDER FINANCIAL RISK PROTECTION,600000,0,0,0,600000,ธนาคารกรุงไทย จำกัด (มหาชน),P,3507,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
